"Row ID","Order ID","Order Date","Customer ID","City","State","Postal Code","Region","Product ID","Category","Sub-Category","Price"
8859,"CA-2017-135909",10/13/2017,"JW-15220","Sacramento","California",95823,"West","OFF-BI-10003527","Office Supplies","Binders",5083.96
8860,"US-2017-114356",8/20/2017,"TT-21460","Charlotte","North Carolina",28205,"South","TEC-PH-10003171","Technology","Phones",35.96
8861,"CA-2015-125934",9/11/2015,"SN-20560","Paterson","New Jersey",7501,"East","OFF-LA-10000414","Office Supplies","Labels",31.05
8862,"CA-2015-125934",9/11/2015,"SN-20560","Paterson","New Jersey",7501,"East","FUR-FU-10002107","Furniture","Furnishings",8.92
8863,"CA-2015-125934",9/11/2015,"SN-20560","Paterson","New Jersey",7501,"East","OFF-BI-10004593","Office Supplies","Binders",209.60
8864,"CA-2015-125934",9/11/2015,"SN-20560","Paterson","New Jersey",7501,"East","OFF-AP-10003860","Office Supplies","Appliances",111.04
8865,"CA-2015-125934",9/11/2015,"SN-20560","Paterson","New Jersey",7501,"East","OFF-PA-10000556","Office Supplies","Paper",38.88
8866,"CA-2015-158148",12/20/2015,"JM-15865","Arlington","Virginia",22204,"South","OFF-AP-10003281","Office Supplies","Appliances",36.27
8867,"CA-2014-120411",9/20/2014,"SB-20185","Chicago","Illinois",60653,"Central","FUR-BO-10004218","Furniture","Bookcases",493.43
8868,"CA-2014-120411",9/20/2014,"SB-20185","Chicago","Illinois",60653,"Central","TEC-PH-10002185","Technology","Phones",11.12
8869,"CA-2016-158260",11/4/2016,"CC-12475","San Diego","California",92037,"West","TEC-MA-10003176","Technology","Machines",686.40
8870,"CA-2017-101805",12/1/2017,"SH-19975","Seattle","Washington",98105,"West","OFF-BI-10002003","Office Supplies","Binders",15.92
8871,"CA-2017-101805",12/1/2017,"SH-19975","Seattle","Washington",98105,"West","FUR-FU-10000023","Furniture","Furnishings",70.68
8872,"CA-2017-101805",12/1/2017,"SH-19975","Seattle","Washington",98105,"West","OFF-ST-10002756","Office Supplies","Storage",541.24
8873,"US-2014-105137",10/10/2014,"RB-19435","Columbus","Ohio",43229,"East","TEC-MA-10002694","Technology","Machines",101.99
8874,"US-2014-105137",10/10/2014,"RB-19435","Columbus","Ohio",43229,"East","OFF-BI-10002429","Office Supplies","Binders",18.26
8875,"CA-2017-142489",11/14/2017,"TC-21295","Houston","Texas",77095,"Central","OFF-BI-10003684","Office Supplies","Binders",21.99
8876,"US-2016-141264",8/13/2016,"CT-11995","Irving","Texas",75061,"Central","OFF-SU-10003505","Office Supplies","Supplies",185.38
8877,"US-2016-141264",8/13/2016,"CT-11995","Irving","Texas",75061,"Central","OFF-AP-10002534","Office Supplies","Appliances",58.92
8878,"CA-2017-126928",9/17/2017,"GZ-14470","Morristown","New Jersey",7960,"East","TEC-MA-10004626","Technology","Machines",480.00
8879,"CA-2017-126928",9/17/2017,"GZ-14470","Morristown","New Jersey",7960,"East","OFF-ST-10000615","Office Supplies","Storage",34.05
8880,"US-2015-107944",3/23/2015,"AM-10360","Los Angeles","California",90008,"West","OFF-PA-10000659","Office Supplies","Paper",192.72
8881,"US-2015-107944",3/23/2015,"AM-10360","Los Angeles","California",90008,"West","TEC-AC-10000736","Technology","Accessories",239.97
8882,"CA-2016-135594",6/30/2016,"AH-10120","Aurora","Illinois",60505,"Central","TEC-AC-10003038","Technology","Accessories",50.12
8883,"US-2017-115252",10/20/2017,"MY-18295","Durham","North Carolina",27707,"South","TEC-PH-10004071","Technology","Phones",15.98
8884,"US-2017-115252",10/20/2017,"MY-18295","Durham","North Carolina",27707,"South","OFF-PA-10001667","Office Supplies","Paper",14.35
8885,"CA-2014-107398",8/25/2014,"BS-11590","Columbus","Ohio",43229,"East","OFF-BI-10001982","Office Supplies","Binders",6.53
8886,"CA-2014-107398",8/25/2014,"BS-11590","Columbus","Ohio",43229,"East","OFF-BI-10004141","Office Supplies","Binders",2.86
8887,"CA-2014-107398",8/25/2014,"BS-11590","Columbus","Ohio",43229,"East","OFF-BI-10002103","Office Supplies","Binders",20.86
8888,"CA-2014-169642",7/27/2014,"BB-10990","Los Angeles","California",90036,"West","OFF-ST-10002574","Office Supplies","Storage",276.28
8889,"CA-2017-103968",12/1/2017,"ML-17755","Stockton","California",95207,"West","FUR-FU-10003394","Furniture","Furnishings",629.64
8890,"CA-2016-147256",10/17/2016,"FC-14245","Columbia","Missouri",65203,"Central","TEC-PH-10003072","Technology","Phones",449.97
8891,"CA-2016-147256",10/17/2016,"FC-14245","Columbia","Missouri",65203,"Central","OFF-AP-10003057","Office Supplies","Appliances",1927.59
8892,"CA-2016-162159",9/16/2016,"CR-12625","Columbus","Georgia",31907,"South","FUR-CH-10001146","Furniture","Chairs",121.78
8893,"CA-2015-111038",12/1/2015,"LC-16960","San Diego","California",92037,"West","FUR-CH-10003973","Furniture","Chairs",2676.67
8894,"CA-2014-124723",8/5/2014,"GZ-14470","Texas City","Texas",77590,"Central","FUR-TA-10001307","Furniture","Tables",489.23
8895,"CA-2016-167241",8/15/2016,"BD-11320","Los Angeles","California",90004,"West","FUR-FU-10004071","Furniture","Furnishings",312.03
8896,"CA-2016-167241",8/15/2016,"BD-11320","Los Angeles","California",90004,"West","OFF-ST-10001505","Office Supplies","Storage",17.94
8897,"CA-2016-167241",8/15/2016,"BD-11320","Los Angeles","California",90004,"West","TEC-PH-10004614","Technology","Phones",165.60
8898,"CA-2016-167241",8/15/2016,"BD-11320","Los Angeles","California",90004,"West","OFF-PA-10004911","Office Supplies","Paper",37.52
8899,"CA-2015-163237",8/7/2015,"EM-14095","Springfield","Virginia",22153,"South","TEC-PH-10003601","Technology","Phones",494.97
8900,"CA-2015-163237",8/7/2015,"EM-14095","Springfield","Virginia",22153,"South","OFF-LA-10004545","Office Supplies","Labels",25.06
8901,"CA-2016-150483",5/31/2016,"BP-11290","Decatur","Illinois",62521,"Central","FUR-FU-10001379","Furniture","Furnishings",32.06
8902,"CA-2016-150483",5/31/2016,"BP-11290","Decatur","Illinois",62521,"Central","OFF-PA-10001846","Office Supplies","Paper",18.50
8903,"CA-2016-150483",5/31/2016,"BP-11290","Decatur","Illinois",62521,"Central","FUR-CH-10000422","Furniture","Chairs",191.08
8904,"CA-2016-150483",5/31/2016,"BP-11290","Decatur","Illinois",62521,"Central","OFF-PA-10004621","Office Supplies","Paper",10.37
8905,"US-2016-126431",7/1/2016,"SU-20665","New York City","New York",10009,"East","OFF-LA-10001474","Office Supplies","Labels",30.53
8906,"US-2016-126431",7/1/2016,"SU-20665","New York City","New York",10009,"East","TEC-AC-10001635","Technology","Accessories",30.84
8907,"US-2016-126431",7/1/2016,"SU-20665","New York City","New York",10009,"East","OFF-PA-10001950","Office Supplies","Paper",75.06
8908,"CA-2016-139934",12/18/2016,"AY-10555","San Francisco","California",94110,"West","TEC-PH-10001552","Technology","Phones",66.98
8909,"CA-2015-109603",1/26/2015,"EM-13825","Moreno Valley","California",92553,"West","OFF-PA-10003790","Office Supplies","Paper",182.72
8910,"CA-2017-160661",10/28/2017,"SA-20830","Everett","Massachusetts",2149,"East","OFF-LA-10002475","Office Supplies","Labels",21.93
8911,"CA-2017-102610",11/4/2017,"CA-12265","Chattanooga","Tennessee",37421,"South","TEC-AC-10000303","Technology","Accessories",95.98
8912,"CA-2017-102610",11/4/2017,"CA-12265","Chattanooga","Tennessee",37421,"South","TEC-PH-10000127","Technology","Phones",143.93
8913,"CA-2017-102610",11/4/2017,"CA-12265","Chattanooga","Tennessee",37421,"South","OFF-BI-10004364","Office Supplies","Binders",3.56
8914,"CA-2017-102610",11/4/2017,"CA-12265","Chattanooga","Tennessee",37421,"South","OFF-LA-10002195","Office Supplies","Labels",4.93
8915,"US-2016-144057",5/9/2016,"CV-12805","Austin","Texas",78745,"Central","OFF-ST-10001490","Office Supplies","Storage",856.66
8916,"US-2016-144057",5/9/2016,"CV-12805","Austin","Texas",78745,"Central","OFF-BI-10002852","Office Supplies","Binders",13.18
8917,"US-2016-144057",5/9/2016,"CV-12805","Austin","Texas",78745,"Central","OFF-AP-10000390","Office Supplies","Appliances",48.78
8918,"US-2016-144057",5/9/2016,"CV-12805","Austin","Texas",78745,"Central","OFF-PA-10004327","Office Supplies","Paper",76.64
8919,"US-2016-144057",5/9/2016,"CV-12805","Austin","Texas",78745,"Central","OFF-BI-10002353","Office Supplies","Binders",18.53
8920,"CA-2014-160276",4/2/2014,"AH-10690","Virginia Beach","Virginia",23464,"South","FUR-FU-10003192","Furniture","Furnishings",177.68
8921,"CA-2014-132983",4/28/2014,"DS-13180","Jamestown","New York",14701,"East","TEC-AC-10000736","Technology","Accessories",159.98
8922,"CA-2016-145709",10/4/2016,"AH-10690","Coral Gables","Florida",33134,"South","TEC-PH-10003095","Technology","Phones",52.68
8923,"CA-2016-145709",10/4/2016,"AH-10690","Coral Gables","Florida",33134,"South","FUR-FU-10002885","Furniture","Furnishings",11.57
8924,"CA-2017-133928",6/11/2017,"ZC-21910","Hickory","North Carolina",28601,"South","OFF-BI-10001525","Office Supplies","Binders",4.57
8925,"CA-2016-168032",1/30/2016,"DF-13135","Rockford","Illinois",61107,"Central","TEC-PH-10004241","Technology","Phones",1439.97
8926,"CA-2016-168032",1/30/2016,"DF-13135","Rockford","Illinois",61107,"Central","OFF-BI-10000546","Office Supplies","Binders",1.73
8927,"CA-2016-168032",1/30/2016,"DF-13135","Rockford","Illinois",61107,"Central","FUR-TA-10004256","Furniture","Tables",626.10
8928,"CA-2015-143616",9/27/2015,"SS-20140","Seattle","Washington",98103,"West","OFF-AR-10002067","Office Supplies","Art",99.20
8929,"US-2015-168704",4/13/2015,"FP-14320","Huntsville","Texas",77340,"Central","FUR-TA-10000688","Furniture","Tables",609.98
8930,"US-2015-168704",4/13/2015,"FP-14320","Huntsville","Texas",77340,"Central","FUR-TA-10002530","Furniture","Tables",211.37
8931,"US-2015-168704",4/13/2015,"FP-14320","Huntsville","Texas",77340,"Central","TEC-PH-10001061","Technology","Phones",239.98
8932,"CA-2017-143252",12/18/2017,"HE-14800","Milwaukee","Wisconsin",53209,"Central","FUR-FU-10001057","Furniture","Furnishings",99.95
8933,"CA-2017-143252",12/18/2017,"HE-14800","Milwaukee","Wisconsin",53209,"Central","TEC-AC-10002331","Technology","Accessories",29.34
8934,"CA-2016-102134",3/14/2016,"SP-20545","Green Bay","Wisconsin",54302,"Central","FUR-FU-10003724","Furniture","Furnishings",16.74
8935,"CA-2017-130036",8/27/2017,"BP-11185","Philadelphia","Pennsylvania",19120,"East","OFF-PA-10000528","Office Supplies","Paper",12.67
8936,"CA-2017-130036",8/27/2017,"BP-11185","Philadelphia","Pennsylvania",19120,"East","TEC-AC-10001908","Technology","Accessories",1119.89
8937,"CA-2015-134117",12/17/2015,"PG-18895","Los Angeles","California",90008,"West","OFF-AR-10003903","Office Supplies","Art",204.85
8938,"CA-2015-134117",12/17/2015,"PG-18895","Los Angeles","California",90008,"West","TEC-PH-10004908","Technology","Phones",135.98
8939,"CA-2015-134117",12/17/2015,"PG-18895","Los Angeles","California",90008,"West","OFF-AR-10001940","Office Supplies","Art",16.40
8940,"CA-2015-134117",12/17/2015,"PG-18895","Los Angeles","California",90008,"West","OFF-BI-10002026","Office Supplies","Binders",92.96
8941,"CA-2014-130918",8/22/2014,"JP-15520","North Miami","Florida",33161,"South","OFF-SU-10003936","Office Supplies","Supplies",7.63
8942,"CA-2016-159023",11/3/2016,"NW-18400","Portland","Oregon",97206,"West","OFF-BI-10002813","Office Supplies","Binders",4.16
8943,"CA-2016-159023",11/3/2016,"NW-18400","Portland","Oregon",97206,"West","TEC-MA-10003337","Technology","Machines",179.99
8944,"CA-2017-111717",10/10/2017,"SW-20245","Aurora","Illinois",60505,"Central","FUR-CH-10001545","Furniture","Chairs",239.36
8945,"CA-2014-154592",12/7/2014,"EH-14005","San Francisco","California",94109,"West","OFF-PA-10000062","Office Supplies","Paper",164.88
8946,"CA-2014-128622",11/15/2014,"SC-20260","San Francisco","California",94110,"West","OFF-SU-10001574","Office Supplies","Supplies",10.95
8947,"CA-2017-148355",12/24/2017,"NC-18535","New Bedford","Massachusetts",2740,"East","OFF-PA-10001972","Office Supplies","Paper",19.44
8948,"CA-2017-148355",12/24/2017,"NC-18535","New Bedford","Massachusetts",2740,"East","OFF-BI-10000201","Office Supplies","Binders",12.30
8949,"CA-2014-132913",12/24/2014,"AS-10090","San Diego","California",92037,"West","OFF-AP-10003278","Office Supplies","Appliances",13.97
8950,"CA-2017-150910",12/22/2017,"JL-15130","Jackson","Tennessee",38301,"South","FUR-TA-10002903","Furniture","Tables",934.96
8951,"CA-2017-150910",12/22/2017,"JL-15130","Jackson","Tennessee",38301,"South","TEC-AC-10001013","Technology","Accessories",46.86
8952,"CA-2017-150910",12/22/2017,"JL-15130","Jackson","Tennessee",38301,"South","OFF-ST-10000918","Office Supplies","Storage",26.16
8953,"CA-2017-150910",12/22/2017,"JL-15130","Jackson","Tennessee",38301,"South","OFF-AR-10001419","Office Supplies","Art",23.13
8954,"CA-2017-150910",12/22/2017,"JL-15130","Jackson","Tennessee",38301,"South","OFF-AP-10003266","Office Supplies","Appliances",59.24
8955,"CA-2014-156790",8/8/2014,"VG-21790","Jacksonville","Florida",32216,"South","FUR-BO-10000468","Furniture","Bookcases",155.46
8956,"CA-2014-126480",9/20/2014,"HG-14965","San Diego","California",92024,"West","OFF-PA-10004610","Office Supplies","Paper",8.56
8957,"CA-2017-105620",12/25/2017,"JH-15430","Hialeah","Florida",33012,"South","FUR-FU-10004963","Furniture","Furnishings",21.00
8958,"CA-2017-105620",12/25/2017,"JH-15430","Hialeah","Florida",33012,"South","TEC-MA-10004626","Technology","Machines",120.00
8959,"CA-2017-150266",11/25/2017,"RO-19780","Houston","Texas",77070,"Central","TEC-PH-10003437","Technology","Phones",299.96
8960,"CA-2017-150266",11/25/2017,"RO-19780","Houston","Texas",77070,"Central","OFF-AP-10002867","Office Supplies","Appliances",67.84
8961,"CA-2017-150266",11/25/2017,"RO-19780","Houston","Texas",77070,"Central","FUR-CH-10002126","Furniture","Chairs",853.93
8962,"CA-2017-150266",11/25/2017,"RO-19780","Houston","Texas",77070,"Central","OFF-AR-10001761","Office Supplies","Art",18.69
8963,"CA-2016-157280",11/5/2016,"LW-17125","Virginia Beach","Virginia",23464,"South","FUR-FU-10004665","Furniture","Furnishings",273.96
8964,"CA-2016-157280",11/5/2016,"LW-17125","Virginia Beach","Virginia",23464,"South","TEC-AC-10000057","Technology","Accessories",89.97
8965,"CA-2016-157280",11/5/2016,"LW-17125","Virginia Beach","Virginia",23464,"South","FUR-FU-10003806","Furniture","Furnishings",756.80
8966,"CA-2017-106691",11/6/2017,"CC-12370","Houston","Texas",77070,"Central","OFF-BI-10000145","Office Supplies","Binders",1.25
8967,"CA-2016-134180",11/3/2016,"JP-16135","Philadelphia","Pennsylvania",19120,"East","TEC-AC-10000892","Technology","Accessories",72.00
8968,"CA-2016-134180",11/3/2016,"JP-16135","Philadelphia","Pennsylvania",19120,"East","FUR-CH-10004886","Furniture","Chairs",470.16
8969,"CA-2014-166730",12/30/2014,"DD-13570","Memphis","Tennessee",38109,"South","OFF-ST-10002554","Office Supplies","Storage",39.13
8970,"CA-2017-157469",12/2/2017,"ES-14080","Lakewood","Ohio",44107,"East","OFF-AR-10001662","Office Supplies","Art",19.73
8971,"CA-2017-157469",12/2/2017,"ES-14080","Lakewood","Ohio",44107,"East","TEC-PH-10004531","Technology","Phones",151.19
8972,"CA-2017-122308",3/24/2017,"MV-17485","New York City","New York",10011,"East","FUR-CH-10000665","Furniture","Chairs",271.76
8973,"US-2014-149034",11/19/2014,"RD-19900","Philadelphia","Pennsylvania",19120,"East","TEC-AC-10003023","Technology","Accessories",47.50
8974,"CA-2017-159226",4/25/2017,"RL-19615","Los Angeles","California",90008,"West","FUR-BO-10004709","Furniture","Bookcases",344.98
8975,"CA-2017-156622",11/23/2017,"JP-15460","Dallas","Texas",75220,"Central","OFF-PA-10000477","Office Supplies","Paper",36.29
8976,"CA-2017-156622",11/23/2017,"JP-15460","Dallas","Texas",75220,"Central","OFF-PA-10002923","Office Supplies","Paper",78.30
8977,"CA-2017-156622",11/23/2017,"JP-15460","Dallas","Texas",75220,"Central","FUR-TA-10003008","Furniture","Tables",127.79
8978,"CA-2017-156622",11/23/2017,"JP-15460","Dallas","Texas",75220,"Central","OFF-BI-10003707","Office Supplies","Binders",6.10
8979,"CA-2014-119529",11/3/2014,"DM-13345","Orange","New Jersey",7050,"East","OFF-BI-10000546","Office Supplies","Binders",5.76
8980,"CA-2015-150413",10/19/2015,"CS-11860","Dallas","Texas",75220,"Central","OFF-BI-10000404","Office Supplies","Binders",1.72
8981,"CA-2014-108182",2/6/2014,"DL-13315","Romeoville","Illinois",60441,"Central","OFF-BI-10001196","Office Supplies","Binders",8.95
8982,"CA-2016-110898",3/6/2016,"LC-16870","Chicago","Illinois",60623,"Central","OFF-AP-10001626","Office Supplies","Appliances",2.33
8983,"CA-2016-110898",3/6/2016,"LC-16870","Chicago","Illinois",60623,"Central","OFF-BI-10004656","Office Supplies","Binders",1.73
8984,"CA-2016-110898",3/6/2016,"LC-16870","Chicago","Illinois",60623,"Central","FUR-FU-10003773","Furniture","Furnishings",159.04
8985,"CA-2016-110898",3/6/2016,"LC-16870","Chicago","Illinois",60623,"Central","FUR-TA-10000849","Furniture","Tables",145.98
8986,"CA-2015-123092",12/3/2015,"JG-15115","Jacksonville","North Carolina",28540,"South","FUR-FU-10000222","Furniture","Furnishings",77.95
8987,"CA-2015-123092",12/3/2015,"JG-15115","Jacksonville","North Carolina",28540,"South","OFF-BI-10001718","Office Supplies","Binders",95.97
8988,"CA-2015-123092",12/3/2015,"JG-15115","Jacksonville","North Carolina",28540,"South","TEC-PH-10001700","Technology","Phones",105.58
8989,"CA-2015-123092",12/3/2015,"JG-15115","Jacksonville","North Carolina",28540,"South","OFF-AR-10004078","Office Supplies","Art",9.34
8990,"US-2015-128587",12/24/2015,"HM-14860","Springfield","Missouri",65807,"Central","FUR-FU-10003026","Furniture","Furnishings",9.68
8991,"US-2015-128587",12/24/2015,"HM-14860","Springfield","Missouri",65807,"Central","TEC-CO-10003763","Technology","Copiers",4899.93
8992,"US-2017-139577",10/1/2017,"TN-21040","San Francisco","California",94110,"West","TEC-AC-10004708","Technology","Accessories",104.75
8993,"CA-2017-159100",10/16/2017,"VP-21760","Columbia","Tennessee",38401,"South","TEC-AC-10003499","Technology","Accessories",18.53
8994,"CA-2017-159100",10/16/2017,"VP-21760","Columbia","Tennessee",38401,"South","FUR-TA-10001950","Furniture","Tables",1875.26
8995,"CA-2014-109043",8/15/2014,"CS-12355","Hollywood","Florida",33021,"South","OFF-PA-10000312","Office Supplies","Paper",91.36
8996,"CA-2014-109043",8/15/2014,"CS-12355","Hollywood","Florida",33021,"South","OFF-AP-10004708","Office Supplies","Appliances",152.24
8997,"US-2017-116491",11/11/2017,"PG-18820","Dallas","Texas",75081,"Central","TEC-PH-10004531","Technology","Phones",35.18
8998,"CA-2017-122763",3/20/2017,"HG-14845","Houston","Texas",77041,"Central","OFF-PA-10000474","Office Supplies","Paper",56.70
8999,"CA-2017-122763",3/20/2017,"HG-14845","Houston","Texas",77041,"Central","OFF-PA-10002377","Office Supplies","Paper",274.06
9000,"CA-2017-137785",5/13/2017,"MH-18115","Philadelphia","Pennsylvania",19140,"East","FUR-CH-10001482","Furniture","Chairs",458.43
9001,"CA-2014-133389",6/22/2014,"TB-21280","Phoenix","Arizona",85023,"West","OFF-BI-10001553","Office Supplies","Binders",8.23
9002,"CA-2014-103807",12/2/2014,"EM-13825","Sandy Springs","Georgia",30328,"South","TEC-AC-10000199","Technology","Accessories",5.95
9003,"CA-2014-103807",12/2/2014,"EM-13825","Sandy Springs","Georgia",30328,"South","OFF-PA-10002195","Office Supplies","Paper",15.24
9004,"CA-2015-102855",4/5/2015,"JF-15415","Spokane","Washington",99207,"West","TEC-AC-10001767","Technology","Accessories",239.94
9005,"CA-2015-102855",4/5/2015,"JF-15415","Spokane","Washington",99207,"West","OFF-AR-10002467","Office Supplies","Art",23.84
9006,"CA-2017-107825",11/18/2017,"NB-18655","Milwaukee","Wisconsin",53209,"Central","OFF-ST-10001321","Office Supplies","Storage",92.52
9007,"CA-2017-107825",11/18/2017,"NB-18655","Milwaukee","Wisconsin",53209,"Central","OFF-ST-10000777","Office Supplies","Storage",37.76
9008,"CA-2017-107825",11/18/2017,"NB-18655","Milwaukee","Wisconsin",53209,"Central","OFF-LA-10003720","Office Supplies","Labels",7.38
9009,"CA-2017-107825",11/18/2017,"NB-18655","Milwaukee","Wisconsin",53209,"Central","FUR-FU-10000206","Furniture","Furnishings",5.82
9010,"CA-2017-106047",7/12/2017,"CS-11860","Fairfield","Ohio",45014,"East","OFF-PA-10000791","Office Supplies","Paper",3.82
9011,"CA-2017-127803",5/19/2017,"ND-18460","Huntsville","Alabama",35810,"South","OFF-BI-10001787","Office Supplies","Binders",26.16
9012,"CA-2015-137071",12/20/2015,"ED-13885","Houston","Texas",77036,"Central","TEC-AC-10004353","Technology","Accessories",100.80
9013,"CA-2016-121447",2/21/2016,"EA-14035","New York City","New York",10011,"East","FUR-FU-10001861","Furniture","Furnishings",135.80
9014,"CA-2017-143084",3/18/2017,"BP-11050","Los Angeles","California",90008,"West","OFF-AR-10002766","Office Supplies","Art",13.90
9015,"CA-2017-143084",3/18/2017,"BP-11050","Los Angeles","California",90008,"West","OFF-EN-10003072","Office Supplies","Envelopes",19.40
9016,"CA-2016-131639",12/17/2016,"NS-18640","Carlsbad","New Mexico",88220,"West","OFF-BI-10001636","Office Supplies","Binders",13.49
9017,"CA-2016-131639",12/17/2016,"NS-18640","Carlsbad","New Mexico",88220,"West","OFF-BI-10000948","Office Supplies","Binders",11.42
9018,"CA-2016-161361",3/26/2016,"MV-17485","Pocatello","Idaho",83201,"West","OFF-PA-10001838","Office Supplies","Paper",17.64
9019,"CA-2016-161361",3/26/2016,"MV-17485","Pocatello","Idaho",83201,"West","OFF-BI-10002215","Office Supplies","Binders",17.04
9020,"CA-2014-100706",12/16/2014,"LE-16810","Springfield","Virginia",22153,"South","TEC-AC-10001314","Technology","Accessories",99.98
9021,"CA-2014-100706",12/16/2014,"LE-16810","Springfield","Virginia",22153,"South","FUR-FU-10002268","Furniture","Furnishings",29.46
9022,"CA-2015-129525",11/15/2015,"VP-21760","Toledo","Ohio",43615,"East","OFF-BI-10002133","Office Supplies","Binders",166.92
9023,"US-2016-141880",8/22/2016,"TC-21475","Fort Collins","Colorado",80525,"West","FUR-FU-10001979","Furniture","Furnishings",98.33
9024,"CA-2015-165799",6/29/2015,"SG-20470","New York City","New York",10024,"East","FUR-CH-10001482","Furniture","Chairs",117.88
9025,"CA-2016-102127",6/26/2016,"VP-21760","New York City","New York",10035,"East","TEC-AC-10002018","Technology","Accessories",20.97
9026,"CA-2016-102127",6/26/2016,"VP-21760","New York City","New York",10035,"East","TEC-AC-10000397","Technology","Accessories",139.96
9027,"CA-2016-102127",6/26/2016,"VP-21760","New York City","New York",10035,"East","FUR-FU-10003976","Furniture","Furnishings",37.74
9028,"US-2016-152415",9/17/2016,"PO-18865","Marlborough","Massachusetts",1752,"East","FUR-FU-10002597","Furniture","Furnishings",14.82
9029,"US-2016-152415",9/17/2016,"PO-18865","Marlborough","Massachusetts",1752,"East","FUR-FU-10004864","Furniture","Furnishings",191.82
9030,"CA-2014-138198",7/18/2014,"JL-15130","New Rochelle","New York",10801,"East","OFF-BI-10002103","Office Supplies","Binders",13.90
9031,"CA-2017-128041",9/1/2017,"RW-19540","Seattle","Washington",98103,"West","OFF-AP-10001005","Office Supplies","Appliances",314.60
9032,"CA-2017-128041",9/1/2017,"RW-19540","Seattle","Washington",98103,"West","FUR-TA-10002607","Furniture","Tables",283.56
9033,"CA-2017-105823",6/22/2017,"RB-19465","Detroit","Michigan",48227,"Central","FUR-CH-10000454","Furniture","Chairs",487.96
9034,"CA-2014-152268",9/2/2014,"SC-20095","Fayetteville","Arkansas",72701,"South","OFF-BI-10001359","Office Supplies","Binders",1793.98
9035,"CA-2015-148873",10/1/2015,"EM-13960","Quincy","Illinois",62301,"Central","OFF-BI-10003196","Office Supplies","Binders",2.99
9036,"CA-2015-148873",10/1/2015,"EM-13960","Quincy","Illinois",62301,"Central","TEC-AC-10003657","Technology","Accessories",108.77
9037,"CA-2015-166492",4/7/2015,"RP-19390","New York City","New York",10035,"East","OFF-PA-10002262","Office Supplies","Paper",25.92
9038,"CA-2015-166492",4/7/2015,"RP-19390","New York City","New York",10035,"East","OFF-ST-10002214","Office Supplies","Storage",22.58
9039,"CA-2017-157420",11/21/2017,"HZ-14950","Houston","Texas",77095,"Central","TEC-PH-10003555","Technology","Phones",55.18
9040,"CA-2016-117121",12/17/2016,"AB-10105","Detroit","Michigan",48205,"Central","OFF-BI-10000545","Office Supplies","Binders",9892.74
9041,"CA-2014-138177",9/19/2014,"ND-18460","Chandler","Arizona",85224,"West","FUR-TA-10004607","Furniture","Tables",73.92
9042,"CA-2014-114335",9/28/2014,"XP-21865","Hollywood","Florida",33021,"South","FUR-FU-10000277","Furniture","Furnishings",337.09
9043,"CA-2015-168760",9/22/2015,"MM-18280","Los Angeles","California",90049,"West","OFF-AP-10004532","Office Supplies","Appliances",61.44
9044,"CA-2016-168830",11/7/2016,"ML-17395","San Francisco","California",94122,"West","TEC-AC-10003911","Technology","Accessories",479.97
9045,"CA-2017-137463",12/16/2017,"KM-16225","Sunnyvale","California",94086,"West","OFF-BI-10003196","Office Supplies","Binders",5.98
9046,"CA-2017-137463",12/16/2017,"KM-16225","Sunnyvale","California",94086,"West","TEC-AC-10000358","Technology","Accessories",189.95
9047,"CA-2017-137463",12/16/2017,"KM-16225","Sunnyvale","California",94086,"West","TEC-AC-10000057","Technology","Accessories",149.95
9048,"CA-2017-137463",12/16/2017,"KM-16225","Sunnyvale","California",94086,"West","OFF-AR-10001988","Office Supplies","Art",29.95
9049,"CA-2017-137463",12/16/2017,"KM-16225","Sunnyvale","California",94086,"West","OFF-LA-10003498","Office Supplies","Labels",44.40
9050,"CA-2014-124513",9/21/2014,"SL-20155","New York City","New York",10011,"East","OFF-AR-10002956","Office Supplies","Art",66.03
9051,"CA-2015-165554",5/18/2015,"AJ-10780","Los Angeles","California",90004,"West","OFF-PA-10003724","Office Supplies","Paper",10.86
9052,"CA-2014-141838",3/26/2014,"DK-12835","San Francisco","California",94122,"West","OFF-AR-10004272","Office Supplies","Art",3.36
9053,"CA-2014-141838",3/26/2014,"DK-12835","San Francisco","California",94122,"West","OFF-BI-10003291","Office Supplies","Binders",27.94
9054,"CA-2014-141838",3/26/2014,"DK-12835","San Francisco","California",94122,"West","TEC-PH-10004100","Technology","Phones",28.78
9055,"CA-2017-117009",9/22/2017,"BK-11260","Santa Ana","California",92704,"West","OFF-SU-10001218","Office Supplies","Supplies",21.96
9056,"CA-2015-128993",9/12/2015,"CC-12670","Seattle","Washington",98103,"West","TEC-AC-10004209","Technology","Accessories",21.98
9057,"CA-2015-160227",11/2/2015,"ED-13885","New York City","New York",10011,"East","FUR-CH-10002073","Furniture","Chairs",2621.32
9058,"CA-2015-149097",10/20/2015,"SV-20785","Los Angeles","California",90045,"West","FUR-FU-10003424","Furniture","Furnishings",74.76
9059,"CA-2015-149097",10/20/2015,"SV-20785","Los Angeles","California",90045,"West","FUR-TA-10001086","Furniture","Tables",364.78
9060,"CA-2016-132304",6/14/2016,"AR-10825","Seattle","Washington",98103,"West","FUR-TA-10004619","Furniture","Tables",1115.17
9061,"CA-2015-136420",11/20/2015,"CS-12250","San Diego","California",92024,"West","OFF-BI-10002854","Office Supplies","Binders",89.70
